,intraday,overnight,monthly,seasonal,longterm,Original,Frequencies
6646,,0j,0j,0j,0j,,0.075866713840412
6647,,0j,0j,0j,0j,,0.07587812923521195
6648,,0j,0j,0j,0j,,0.0758895446300119
6649,,0j,0j,0j,0j,,0.07590096002481182
6650,,0j,0j,0j,0j,,0.07591237541961177
6651,,0j,0j,0j,0j,,0.07592379081441171
6652,,0j,0j,0j,0j,,0.07593520620921165
6653,,0j,0j,0j,0j,,0.0759466216040116
6654,,0j,0j,0j,0j,,0.07595803699881154
6655,,0j,0j,0j,0j,,0.07596945239361148
6656,,0j,0j,0j,0j,,0.07598086778841143
6657,,0j,0j,0j,0j,,0.07599228318321136
6658,,0j,0j,0j,0j,,0.0760036985780113
6659,,0j,0j,0j,0j,,0.07601511397281124
6660,,0j,0j,0j,0j,,0.07602652936761119
6661,,0j,0j,0j,0j,,0.07603794476241113
6662,,0j,0j,0j,0j,,0.07604936015721107
6663,,0j,0j,0j,0j,,0.07606077555201102
6664,,0j,0j,0j,0j,,0.07607219094681095
6665,,0j,0j,0j,0j,,0.07608360634161089
6666,,0j,0j,0j,0j,,0.07609502173641083
6667,,0j,0j,0j,0j,,0.07610643713121078
6668,,0j,0j,0j,0j,,0.07611785252601072
6669,,0j,0j,0j,0j,,0.07612926792081066
6670,,0j,0j,0j,0j,,0.07614068331561061
6671,,0j,0j,0j,0j,,0.07615209871041055
6672,,0j,0j,0j,0j,,0.07616351410521048
6673,,0j,0j,0j,0j,,0.07617492950001042
6674,,0j,0j,0j,0j,,0.07618634489481037
6675,,0j,0j,0j,0j,,0.07619776028961031
6676,,0j,0j,0j,0j,,0.07620917568441025
6677,,0j,0j,0j,0j,,0.0762205910792102
6678,,0j,0j,0j,0j,,0.07623200647401014
6679,,0j,0j,0j,0j,,0.07624342186881007
6680,,0j,0j,0j,0j,,0.07625483726361001
6681,,0j,0j,0j,0j,,0.07626625265840996
6682,,0j,0j,0j,0j,,0.0762776680532099
6683,,0j,0j,0j,0j,,0.07628908344800985
6684,,0j,0j,0j,0j,,0.07630049884280979
6685,,0j,0j,0j,0j,,0.07631191423760973
6686,,0j,0j,0j,0j,,0.07632332963240968
6687,,0j,0j,0j,0j,,0.0763347450272096
6688,,0j,0j,0j,0j,,0.07634616042200955
6689,,0j,0j,0j,0j,,0.07635757581680949
6690,,0j,0j,0j,0j,,0.07636899121160944
6691,,0j,0j,0j,0j,,0.07638040660640938
6692,,0j,0j,0j,0j,,0.07639182200120932
6693,,0j,0j,0j,0j,,0.07640323739600927
6694,,0j,0j,0j,0j,,0.07641465279080921
6695,,0j,0j,0j,0j,,0.07642606818560914
6696,,0j,0j,0j,0j,,0.07643748358040908
6697,,0j,0j,0j,0j,,0.07644889897520903
6698,,0j,0j,0j,0j,,0.07646031437000897
6699,,0j,0j,0j,0j,,0.07647172976480891
6700,,0j,0j,0j,0j,,0.07648314515960886
6701,,0j,0j,0j,0j,,0.0764945605544088
6702,,0j,0j,0j,0j,,0.07650597594920873
6703,,0j,0j,0j,0j,,0.07651739134400867
6704,,0j,0j,0j,0j,,0.07652880673880862
6705,,0j,0j,0j,0j,,0.07654022213360856
6706,,0j,0j,0j,0j,,0.0765516375284085
6707,,0j,0j,0j,0j,,0.07656305292320845
6708,,0j,0j,0j,0j,,0.07657446831800839
6709,,0j,0j,0j,0j,,0.07658588371280833
6710,,0j,0j,0j,0j,,0.07659729910760826
6711,,0j,0j,0j,0j,,0.0766087145024082
6712,,0j,0j,0j,0j,,0.07662012989720815
6713,,0j,0j,0j,0j,,0.0766315452920081
6714,,0j,0j,0j,0j,,0.07664296068680804
6715,,0j,0j,0j,0j,,0.07665437608160798
6716,,0j,0j,0j,0j,,0.07666579147640792
6717,,0j,0j,0j,0j,,0.07667720687120785
6718,,0j,0j,0j,0j,,0.0766886222660078
6719,,0j,0j,0j,0j,,0.07670003766080774
6720,,0j,0j,0j,0j,,0.07671145305560768
6721,,0j,0j,0j,0j,,0.07672286845040763
6722,,0j,0j,0j,0j,,0.07673428384520757
6723,,0j,0j,0j,0j,,0.07674569924000751
6724,,0j,0j,0j,0j,,0.07675711463480746
6725,,0j,0j,0j,0j,,0.07676853002960739
6726,,0j,0j,0j,0j,,0.07677994542440733
6727,,0j,0j,0j,0j,,0.07679136081920727
6728,,0j,0j,0j,0j,,0.07680277621400722
6729,,0j,0j,0j,0j,,0.07681419160880716
6730,,0j,0j,0j,0j,,0.0768256070036071
6731,,0j,0j,0j,0j,,0.07683702239840705
6732,,0j,0j,0j,0j,,0.07684843779320698
6733,,0j,0j,0j,0j,,0.07685985318800692
6734,,0j,0j,0j,0j,,0.07687126858280686
6735,,0j,0j,0j,0j,,0.07688268397760681
6736,,0j,0j,0j,0j,,0.07689409937240675
6737,,0j,0j,0j,0j,,0.0769055147672067
6738,,0j,0j,0j,0j,,0.07691693016200664
6739,,0j,0j,0j,0j,,0.07692834555680658
6740,,0j,0j,0j,0j,,0.07693976095160651
6741,,0j,0j,0j,0j,,0.07695117634640646
6742,,0j,0j,0j,0j,,0.0769625917412064
6743,,0j,0j,0j,0j,,0.07697400713600634
6744,,0j,0j,0j,0j,,0.07698542253080629
6745,,0j,0j,0j,0j,,0.07699683792560623
6746,,0j,0j,0j,0j,,0.07700825332040617
6747,,0j,0j,0j,0j,,0.0770196687152061
6748,,0j,0j,0j,0j,,0.07703108411000605
6749,,0j,0j,0j,0j,,0.07704249950480599
6750,,0j,0j,0j,0j,,0.07705391489960593
6751,,0j,0j,0j,0j,,0.07706533029440588
6752,,0j,0j,0j,0j,,0.07707674568920582
6753,,0j,0j,0j,0j,,0.07708816108400576
6754,,0j,0j,0j,0j,,0.0770995764788057
6755,,0j,0j,0j,0j,,0.07711099187360564
6756,,0j,0j,0j,0j,,0.07712240726840558
6757,,0j,0j,0j,0j,,0.07713382266320552
6758,,0j,0j,0j,0j,,0.07714523805800547
6759,,0j,0j,0j,0j,,0.07715665345280541
6760,,0j,0j,0j,0j,,0.07716806884760535
6761,,0j,0j,0j,0j,,0.0771794842424053
6762,,0j,0j,0j,0j,,0.07719089963720523
6763,,0j,0j,0j,0j,,0.07720231503200517
6764,,0j,0j,0j,0j,,0.07721373042680511
6765,,0j,0j,0j,0j,,0.07722514582160506
6766,,0j,0j,0j,0j,,0.077236561216405
6767,,0j,0j,0j,0j,,0.07724797661120494
6768,,0j,0j,0j,0j,,0.07725939200600489
6769,,0j,0j,0j,0j,,0.07727080740080483
6770,,0j,0j,0j,0j,,0.07728222279560476
6771,,0j,0j,0j,0j,,0.0772936381904047
6772,,0j,0j,0j,0j,,0.07730505358520465
6773,,0j,0j,0j,0j,,0.07731646898000459
6774,,0j,0j,0j,0j,,0.07732788437480453
6775,,0j,0j,0j,0j,,0.07733929976960448
6776,,0j,0j,0j,0j,,0.07735071516440442
6777,,0j,0j,0j,0j,,0.07736213055920435
6778,,0j,0j,0j,0j,,0.0773735459540043
6779,,0j,0j,0j,0j,,0.07738496134880424
6780,,0j,0j,0j,0j,,0.07739637674360418
6781,,0j,0j,0j,0j,,0.07740779213840412
6782,,0j,0j,0j,0j,,0.07741920753320407
6783,,0j,0j,0j,0j,,0.07743062292800401
6784,,0j,0j,0j,0j,,0.07744203832280395
6785,,0j,0j,0j,0j,,0.07745345371760388
6786,,0j,0j,0j,0j,,0.07746486911240383
6787,,0j,0j,0j,0j,,0.07747628450720377
6788,,0j,0j,0j,0j,,0.07748769990200371
6789,,0j,0j,0j,0j,,0.07749911529680366
6790,,0j,0j,0j,0j,,0.0775105306916036
6791,,0j,0j,0j,0j,,0.07752194608640355
6792,,0j,0j,0j,0j,,0.07753336148120347
6793,,0j,0j,0j,0j,,0.07754477687600342
6794,,0j,0j,0j,0j,,0.07755619227080336
6795,,0j,0j,0j,0j,,0.0775676076656033
6796,,0j,0j,0j,0j,,0.07757902306040325
6797,,0j,0j,0j,0j,,0.07759043845520319
6798,,0j,0j,0j,0j,,0.07760185385000314
6799,,0j,0j,0j,0j,,0.07761326924480308
6800,,0j,0j,0j,0j,,0.07762468463960301
6801,,0j,0j,0j,0j,,0.07763610003440295
6802,,0j,0j,0j,0j,,0.0776475154292029
6803,,0j,0j,0j,0j,,0.07765893082400284
6804,,0j,0j,0j,0j,,0.07767034621880278
6805,,0j,0j,0j,0j,,0.07768176161360273
6806,,0j,0j,0j,0j,,0.07769317700840267
6807,,0j,0j,0j,0j,,0.0777045924032026
6808,,0j,0j,0j,0j,,0.07771600779800254
6809,,0j,0j,0j,0j,,0.07772742319280249
6810,,0j,0j,0j,0j,,0.07773883858760243
6811,,0j,0j,0j,0j,,0.07775025398240237
6812,,0j,0j,0j,0j,,0.07776166937720232
6813,,0j,0j,0j,0j,,0.07777308477200226
6814,,0j,0j,0j,0j,,0.0777845001668022
6815,,0j,0j,0j,0j,,0.07779591556160213
6816,,0j,0j,0j,0j,,0.07780733095640208
6817,,0j,0j,0j,0j,,0.07781874635120202
6818,,0j,0j,0j,0j,,0.07783016174600196
6819,,0j,0j,0j,0j,,0.0778415771408019
6820,,0j,0j,0j,0j,,0.07785299253560185
6821,,0j,0j,0j,0j,,0.0778644079304018
6822,,0j,0j,0j,0j,,0.07787582332520172
6823,,0j,0j,0j,0j,,0.07788723872000167
6824,,0j,0j,0j,0j,,0.07789865411480161
6825,,0j,0j,0j,0j,,0.07791006950960155
6826,,0j,0j,0j,0j,,0.0779214849044015
6827,,0j,0j,0j,0j,,0.07793290029920144
6828,,0j,0j,0j,0j,,0.07794431569400138
6829,,0j,0j,0j,0j,,0.07795573108880133
6830,,0j,0j,0j,0j,,0.07796714648360126
6831,,0j,0j,0j,0j,,0.0779785618784012
6832,,0j,0j,0j,0j,,0.07798997727320114
6833,,0j,0j,0j,0j,,0.07800139266800109
6834,,0j,0j,0j,0j,,0.07801280806280103
6835,,0j,0j,0j,0j,,0.07802422345760097
6836,,0j,0j,0j,0j,,0.07803563885240092
6837,,0j,0j,0j,0j,,0.07804705424720085
6838,,0j,0j,0j,0j,,0.07805846964200079
6839,,0j,0j,0j,0j,,0.07806988503680073
6840,,0j,0j,0j,0j,,0.07808130043160068
6841,,0j,0j,0j,0j,,0.07809271582640062
6842,,0j,0j,0j,0j,,0.07810413122120057
6843,,0j,0j,0j,0j,,0.07811554661600051
6844,,0j,0j,0j,0j,,0.07812696201080045
6845,,0j,0j,0j,0j,,0.07813837740560038
6846,,0j,0j,0j,0j,,0.07814979280040033
6847,,0j,0j,0j,0j,,0.07816120819520027
6848,,0j,0j,0j,0j,,0.07817262359000021
6849,,0j,0j,0j,0j,,0.07818403898480016
6850,,0j,0j,0j,0j,,0.0781954543796001
6851,,0j,0j,0j,0j,,0.07820686977440004
6852,,0j,0j,0j,0j,,0.07821828516919997
6853,,0j,0j,0j,0j,,0.07822970056399992
6854,,0j,0j,0j,0j,,0.07824111595879986
6855,,0j,0j,0j,0j,,0.0782525313535998
6856,,0j,0j,0j,0j,,0.07826394674839975
6857,,0j,0j,0j,0j,,0.07827536214319969
6858,,0j,0j,0j,0j,,0.07828677753799963
6859,,0j,0j,0j,0j,,0.07829819293279958
6860,,0j,0j,0j,0j,,0.0783096083275995
6861,,0j,0j,0j,0j,,0.07832102372239945
6862,,0j,0j,0j,0j,,0.07833243911719939
6863,,0j,0j,0j,0j,,0.07834385451199934
6864,,0j,0j,0j,0j,,0.07835526990679928
6865,,0j,0j,0j,0j,,0.07836668530159922
6866,,0j,0j,0j,0j,,0.07837810069639917
6867,,0j,0j,0j,0j,,0.0783895160911991
6868,,0j,0j,0j,0j,,0.07840093148599904
6869,,0j,0j,0j,0j,,0.07841234688079898
6870,,0j,0j,0j,0j,,0.07842376227559893
6871,,0j,0j,0j,0j,,0.07843517767039887
6872,,0j,0j,0j,0j,,0.07844659306519881
6873,,0j,0j,0j,0j,,0.07845800845999876
6874,,0j,0j,0j,0j,,0.0784694238547987
6875,,0j,0j,0j,0j,,0.07848083924959863
6876,,0j,0j,0j,0j,,0.07849225464439857
6877,,0j,0j,0j,0j,,0.07850367003919852
6878,,0j,0j,0j,0j,,0.07851508543399846
6879,,0j,0j,0j,0j,,0.0785265008287984
6880,,0j,0j,0j,0j,,0.07853791622359835
6881,,0j,0j,0j,0j,,0.07854933161839829
6882,,0j,0j,0j,0j,,0.07856074701319822
6883,,0j,0j,0j,0j,,0.07857216240799816
6884,,0j,0j,0j,0j,,0.07858357780279811
6885,,0j,0j,0j,0j,,0.07859499319759805
6886,,0j,0j,0j,0j,,0.078606408592398
6887,,0j,0j,0j,0j,,0.07861782398719794
6888,,0j,0j,0j,0j,,0.07862923938199788
6889,,0j,0j,0j,0j,,0.07864065477679782
6890,,0j,0j,0j,0j,,0.07865207017159775
6891,,0j,0j,0j,0j,,0.0786634855663977
6892,,0j,0j,0j,0j,,0.07867490096119764
6893,,0j,0j,0j,0j,,0.07868631635599758
6894,,0j,0j,0j,0j,,0.07869773175079753
6895,,0j,0j,0j,0j,,0.07870914714559747
6896,,0j,0j,0j,0j,,0.07872056254039742
6897,,0j,0j,0j,0j,,0.07873197793519734
6898,,0j,0j,0j,0j,,0.07874339332999729
6899,,0j,0j,0j,0j,,0.07875480872479723
6900,,0j,0j,0j,0j,,0.07876622411959718
6901,,0j,0j,0j,0j,,0.07877763951439712
6902,,0j,0j,0j,0j,,0.07878905490919706
6903,,0j,0j,0j,0j,,0.078800470303997
6904,,0j,0j,0j,0j,,0.07881188569879695
6905,,0j,0j,0j,0j,,0.07882330109359688
6906,,0j,0j,0j,0j,,0.07883471648839682
6907,,0j,0j,0j,0j,,0.07884613188319677
6908,,0j,0j,0j,0j,,0.07885754727799671
6909,,0j,0j,0j,0j,,0.07886896267279665
6910,,0j,0j,0j,0j,,0.0788803780675966
6911,,0j,0j,0j,0j,,0.07889179346239654
6912,,0j,0j,0j,0j,,0.07890320885719647
6913,,0j,0j,0j,0j,,0.07891462425199641
6914,,0j,0j,0j,0j,,0.07892603964679636
6915,,0j,0j,0j,0j,,0.0789374550415963
6916,,0j,0j,0j,0j,,0.07894887043639624
6917,,0j,0j,0j,0j,,0.07896028583119619
6918,,0j,0j,0j,0j,,0.07897170122599613
6919,,0j,0j,0j,0j,,0.07898311662079607
6920,,0j,0j,0j,0j,,0.078994532015596
6921,,0j,0j,0j,0j,,0.07900594741039595
6922,,0j,0j,0j,0j,,0.07901736280519589
6923,,0j,0j,0j,0j,,0.07902877819999583
6924,,0j,0j,0j,0j,,0.07904019359479578
6925,,0j,0j,0j,0j,,0.07905160898959572
6926,,0j,0j,0j,0j,,0.07906302438439566
6927,,0j,0j,0j,0j,,0.0790744397791956
6928,,0j,0j,0j,0j,,0.07908585517399554
6929,,0j,0j,0j,0j,,0.07909727056879548
6930,,0j,0j,0j,0j,,0.07910868596359542
6931,,0j,0j,0j,0j,,0.07912010135839537
6932,,0j,0j,0j,0j,,0.07913151675319531
6933,,0j,0j,0j,0j,,0.07914293214799525
6934,,0j,0j,0j,0j,,0.0791543475427952
6935,,0j,0j,0j,0j,,0.07916576293759513
6936,,0j,0j,0j,0j,,0.07917717833239507
6937,,0j,0j,0j,0j,,0.07918859372719501
6938,,0j,0j,0j,0j,,0.07920000912199496
6939,,0j,0j,0j,0j,,0.0792114245167949
6940,,0j,0j,0j,0j,,0.07922283991159484
6941,,0j,0j,0j,0j,,0.07923425530639479
6942,,0j,0j,0j,0j,,0.07924567070119472
6943,,0j,0j,0j,0j,,0.07925708609599466
6944,,0j,0j,0j,0j,,0.0792685014907946
6945,,0j,0j,0j,0j,,0.07927991688559455
6946,,0j,0j,0j,0j,,0.07929133228039449
6947,,0j,0j,0j,0j,,0.07930274767519443
6948,,0j,0j,0j,0j,,0.07931416306999438
6949,,0j,0j,0j,0j,,0.07932557846479432
6950,,0j,0j,0j,0j,,0.07933699385959425
6951,,0j,0j,0j,0j,,0.0793484092543942
6952,,0j,0j,0j,0j,,0.07935982464919414
6953,,0j,0j,0j,0j,,0.07937124004399408
6954,,0j,0j,0j,0j,,0.07938265543879403
6955,,0j,0j,0j,0j,,0.07939407083359397
6956,,0j,0j,0j,0j,,0.07940548622839391
6957,,0j,0j,0j,0j,,0.07941690162319384
6958,,0j,0j,0j,0j,,0.07942831701799379
6959,,0j,0j,0j,0j,,0.07943973241279373
6960,,0j,0j,0j,0j,,0.07945114780759367
6961,,0j,0j,0j,0j,,0.07946256320239362
6962,,0j,0j,0j,0j,,0.07947397859719356
6963,,0j,0j,0j,0j,,0.0794853939919935
6964,,0j,0j,0j,0j,,0.07949680938679345
6965,,0j,0j,0j,0j,,0.07950822478159338
6966,,0j,0j,0j,0j,,0.07951964017639332
6967,,0j,0j,0j,0j,,0.07953105557119326
6968,,0j,0j,0j,0j,,0.0795424709659932
6969,,0j,0j,0j,0j,,0.07955388636079315
6970,,0j,0j,0j,0j,,0.07956530175559309
6971,,0j,0j,0j,0j,,0.07957671715039304
6972,,0j,0j,0j,0j,,0.07958813254519297
6973,,0j,0j,0j,0j,,0.07959954793999291
6974,,0j,0j,0j,0j,,0.07961096333479285
6975,,0j,0j,0j,0j,,0.0796223787295928
6976,,0j,0j,0j,0j,,0.07963379412439274
6977,,0j,0j,0j,0j,,0.07964520951919268
6978,,0j,0j,0j,0j,,0.07965662491399263
6979,,0j,0j,0j,0j,,0.07966804030879257
6980,,0j,0j,0j,0j,,0.0796794557035925
6981,,0j,0j,0j,0j,,0.07969087109839244
6982,,0j,0j,0j,0j,,0.07970228649319239
6983,,0j,0j,0j,0j,,0.07971370188799233
6984,,0j,0j,0j,0j,,0.07972511728279227
6985,,0j,0j,0j,0j,,0.07973653267759222
6986,,0j,0j,0j,0j,,0.07974794807239216
6987,,0j,0j,0j,0j,,0.07975936346719209
6988,,0j,0j,0j,0j,,0.07977077886199203
6989,,0j,0j,0j,0j,,0.07978219425679198
6990,,0j,0j,0j,0j,,0.07979360965159192
6991,,0j,0j,0j,0j,,0.07980502504639186
6992,,0j,0j,0j,0j,,0.07981644044119181
6993,,0j,0j,0j,0j,,0.07982785583599175
6994,,0j,0j,0j,0j,,0.0798392712307917
6995,,0j,0j,0j,0j,,0.07985068662559162
6996,,0j,0j,0j,0j,,0.07986210202039157
6997,,0j,0j,0j,0j,,0.07987351741519151
6998,,0j,0j,0j,0j,,0.07988493280999145
6999,,0j,0j,0j,0j,,0.0798963482047914
7000,,0j,0j,0j,0j,,0.07990776359959134
7001,,0j,0j,0j,0j,,0.07991917899439129
7002,,0j,0j,0j,0j,,0.07993059438919121
7003,,0j,0j,0j,0j,,0.07994200978399116
7004,,0j,0j,0j,0j,,0.0799534251787911
7005,,0j,0j,0j,0j,,0.07996484057359105
7006,,0j,0j,0j,0j,,0.07997625596839099
7007,,0j,0j,0j,0j,,0.07998767136319093
7008,,0j,0j,0j,0j,,0.07999908675799088
7009,,0j,0j,0j,0j,,0.08001050215279082
7010,,0j,0j,0j,0j,,0.08002191754759075
7011,,0j,0j,0j,0j,,0.08003333294239069
7012,,0j,0j,0j,0j,,0.08004474833719064
7013,,0j,0j,0j,0j,,0.08005616373199058
7014,,0j,0j,0j,0j,,0.08006757912679052
7015,,0j,0j,0j,0j,,0.08007899452159047
7016,,0j,0j,0j,0j,,0.08009040991639041
7017,,0j,0j,0j,0j,,0.08010182531119034
7018,,0j,0j,0j,0j,,0.08011324070599028
7019,,0j,0j,0j,0j,,0.08012465610079023
7020,,0j,0j,0j,0j,,0.08013607149559017
7021,,0j,0j,0j,0j,,0.08014748689039011
7022,,0j,0j,0j,0j,,0.08015890228519006
7023,,0j,0j,0j,0j,,0.08017031767999
7024,,0j,0j,0j,0j,,0.08018173307478994
7025,,0j,0j,0j,0j,,0.08019314846958987
7026,,0j,0j,0j,0j,,0.08020456386438982
7027,,0j,0j,0j,0j,,0.08021597925918976
7028,,0j,0j,0j,0j,,0.0802273946539897
7029,,0j,0j,0j,0j,,0.08023881004878965
7030,,0j,0j,0j,0j,,0.08025022544358959
7031,,0j,0j,0j,0j,,0.08026164083838953
7032,,0j,0j,0j,0j,,0.08027305623318946
7033,,0j,0j,0j,0j,,0.0802844716279894
7034,,0j,0j,0j,0j,,0.08029588702278935
7035,,0j,0j,0j,0j,,0.0803073024175893
7036,,0j,0j,0j,0j,,0.08031871781238924
7037,,0j,0j,0j,0j,,0.08033013320718918
7038,,0j,0j,0j,0j,,0.08034154860198912
7039,,0j,0j,0j,0j,,0.08035296399678907
7040,,0j,0j,0j,0j,,0.080364379391589
7041,,0j,0j,0j,0j,,0.08037579478638894
7042,,0j,0j,0j,0j,,0.08038721018118888
7043,,0j,0j,0j,0j,,0.08039862557598883
7044,,0j,0j,0j,0j,,0.08041004097078877
7045,,0j,0j,0j,0j,,0.08042145636558871
7046,,0j,0j,0j,0j,,0.08043287176038866
7047,,0j,0j,0j,0j,,0.08044428715518859
7048,,0j,0j,0j,0j,,0.08045570254998853
7049,,0j,0j,0j,0j,,0.08046711794478847
7050,,0j,0j,0j,0j,,0.08047853333958842
7051,,0j,0j,0j,0j,,0.08048994873438836
7052,,0j,0j,0j,0j,,0.0805013641291883
7053,,0j,0j,0j,0j,,0.08051277952398825
7054,,0j,0j,0j,0j,,0.08052419491878819
7055,,0j,0j,0j,0j,,0.08053561031358812
7056,,0j,0j,0j,0j,,0.08054702570838806
7057,,0j,0j,0j,0j,,0.08055844110318801
7058,,0j,0j,0j,0j,,0.08056985649798795
7059,,0j,0j,0j,0j,,0.0805812718927879
7060,,0j,0j,0j,0j,,0.08059268728758784
7061,,0j,0j,0j,0j,,0.08060410268238778
7062,,0j,0j,0j,0j,,0.08061551807718771
7063,,0j,0j,0j,0j,,0.08062693347198766
7064,,0j,0j,0j,0j,,0.0806383488667876
7065,,0j,0j,0j,0j,,0.08064976426158754
7066,,0j,0j,0j,0j,,0.08066117965638749
7067,,0j,0j,0j,0j,,0.08067259505118743
7068,,0j,0j,0j,0j,,0.08068401044598737
7069,,0j,0j,0j,0j,,0.08069542584078732
7070,,0j,0j,0j,0j,,0.08070684123558725
7071,,0j,0j,0j,0j,,0.08071825663038719
7072,,0j,0j,0j,0j,,0.08072967202518713
7073,,0j,0j,0j,0j,,0.08074108741998708
7074,,0j,0j,0j,0j,,0.08075250281478702
7075,,0j,0j,0j,0j,,0.08076391820958696
7076,,0j,0j,0j,0j,,0.0807753336043869
7077,,0j,0j,0j,0j,,0.08078674899918684
7078,,0j,0j,0j,0j,,0.08079816439398678
7079,,0j,0j,0j,0j,,0.08080957978878672
7080,,0j,0j,0j,0j,,0.08082099518358667
7081,,0j,0j,0j,0j,,0.08083241057838661
7082,,0j,0j,0j,0j,,0.08084382597318655
7083,,0j,0j,0j,0j,,0.0808552413679865
7084,,0j,0j,0j,0j,,0.08086665676278644
7085,,0j,0j,0j,0j,,0.08087807215758637
7086,,0j,0j,0j,0j,,0.08088948755238631
7087,,0j,0j,0j,0j,,0.08090090294718626
7088,,0j,0j,0j,0j,,0.0809123183419862
7089,,0j,0j,0j,0j,,0.08092373373678614
7090,,0j,0j,0j,0j,,0.08093514913158609
7091,,0j,0j,0j,0j,,0.08094656452638603
7092,,0j,0j,0j,0j,,0.08095797992118596
7093,,0j,0j,0j,0j,,0.0809693953159859
7094,,0j,0j,0j,0j,,0.08098081071078585
7095,,0j,0j,0j,0j,,0.08099222610558579
7096,,0j,0j,0j,0j,,0.08100364150038573
7097,,0j,0j,0j,0j,,0.08101505689518568
7098,,0j,0j,0j,0j,,0.08102647228998562
7099,,0j,0j,0j,0j,,0.08103788768478556
7100,,0j,0j,0j,0j,,0.0810493030795855
7101,,0j,0j,0j,0j,,0.08106071847438544
7102,,0j,0j,0j,0j,,0.08107213386918538
7103,,0j,0j,0j,0j,,0.08108354926398532
7104,,0j,0j,0j,0j,,0.08109496465878527
7105,,0j,0j,0j,0j,,0.08110638005358521
7106,,0j,0j,0j,0j,,0.08111779544838515
7107,,0j,0j,0j,0j,,0.08112921084318508
7108,,0j,0j,0j,0j,,0.08114062623798503
7109,,0j,0j,0j,0j,,0.08115204163278497
7110,,0j,0j,0j,0j,,0.08116345702758491
7111,,0j,0j,0j,0j,,0.08117487242238486
7112,,0j,0j,0j,0j,,0.0811862878171848
7113,,0j,0j,0j,0j,,0.08119770321198475
7114,,0j,0j,0j,0j,,0.08120911860678469
7115,,0j,0j,0j,0j,,0.08122053400158462
7116,,0j,0j,0j,0j,,0.08123194939638456
7117,,0j,0j,0j,0j,,0.0812433647911845
7118,,0j,0j,0j,0j,,0.08125478018598445
7119,,0j,0j,0j,0j,,0.08126619558078439
7120,,0j,0j,0j,0j,,0.08127761097558434
7121,,0j,0j,0j,0j,,0.08128902637038428
7122,,0j,0j,0j,0j,,0.08130044176518422
7123,,0j,0j,0j,0j,,0.08131185715998415
7124,,0j,0j,0j,0j,,0.0813232725547841
7125,,0j,0j,0j,0j,,0.08133468794958404
7126,,0j,0j,0j,0j,,0.08134610334438398
7127,,0j,0j,0j,0j,,0.08135751873918393
7128,,0j,0j,0j,0j,,0.08136893413398387
7129,,0j,0j,0j,0j,,0.08138034952878381
7130,,0j,0j,0j,0j,,0.08139176492358374
7131,,0j,0j,0j,0j,,0.08140318031838369
7132,,0j,0j,0j,0j,,0.08141459571318363
7133,,0j,0j,0j,0j,,0.08142601110798357
7134,,0j,0j,0j,0j,,0.08143742650278352
7135,,0j,0j,0j,0j,,0.08144884189758346
7136,,0j,0j,0j,0j,,0.0814602572923834
7137,,0j,0j,0j,0j,,0.08147167268718335
7138,,0j,0j,0j,0j,,0.08148308808198328
7139,,0j,0j,0j,0j,,0.08149450347678322
7140,,0j,0j,0j,0j,,0.08150591887158316
7141,,0j,0j,0j,0j,,0.0815173342663831
7142,,0j,0j,0j,0j,,0.08152874966118305
7143,,0j,0j,0j,0j,,0.081540165055983
7144,,0j,0j,0j,0j,,0.08155158045078294
7145,,0j,0j,0j,0j,,0.08156299584558287
7146,,0j,0j,0j,0j,,0.08157441124038281
7147,,0j,0j,0j,0j,,0.08158582663518275
7148,,0j,0j,0j,0j,,0.0815972420299827
7149,,0j,0j,0j,0j,,0.08160865742478264
7150,,0j,0j,0j,0j,,0.08162007281958258
7151,,0j,0j,0j,0j,,0.08163148821438253
7152,,0j,0j,0j,0j,,0.08164290360918247
7153,,0j,0j,0j,0j,,0.0816543190039824
7154,,0j,0j,0j,0j,,0.08166573439878234
7155,,0j,0j,0j,0j,,0.08167714979358229
7156,,0j,0j,0j,0j,,0.08168856518838223
7157,,0j,0j,0j,0j,,0.08169998058318217
7158,,0j,0j,0j,0j,,0.08171139597798212
7159,,0j,0j,0j,0j,,0.08172281137278206
7160,,0j,0j,0j,0j,,0.08173422676758199
7161,,0j,0j,0j,0j,,0.08174564216238193
7162,,0j,0j,0j,0j,,0.08175705755718188
7163,,0j,0j,0j,0j,,0.08176847295198182
7164,,0j,0j,0j,0j,,0.08177988834678176
7165,,0j,0j,0j,0j,,0.08179130374158171
7166,,0j,0j,0j,0j,,0.08180271913638165
7167,,0j,0j,0j,0j,,0.0818141345311816
7168,,0j,0j,0j,0j,,0.08182554992598152
7169,,0j,0j,0j,0j,,0.08183696532078147
7170,,0j,0j,0j,0j,,0.08184838071558141
7171,,0j,0j,0j,0j,,0.08185979611038136
7172,,0j,0j,0j,0j,,0.0818712115051813
7173,,0j,0j,0j,0j,,0.08188262689998124
7174,,0j,0j,0j,0j,,0.08189404229478119
7175,,0j,0j,0j,0j,,0.08190545768958112
7176,,0j,0j,0j,0j,,0.08191687308438106
7177,,0j,0j,0j,0j,,0.081928288479181
7178,,0j,0j,0j,0j,,0.08193970387398095
7179,,0j,0j,0j,0j,,0.08195111926878089
7180,,0j,0j,0j,0j,,0.08196253466358083
7181,,0j,0j,0j,0j,,0.08197395005838078
7182,,0j,0j,0j,0j,,0.08198536545318072
